startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2019-12-01T00:00:00Z","2019-12-01T00:30:00Z",101.15933,101.15567,101.16566,0.00002,30.00000,0.01729,0.00089,0,101.48173,0.02030,0
"2019-12-01T00:30:00Z","2019-12-01T01:00:00Z",101.15400,101.14566,101.15567,0.00001,30.00000,0.01726,0.00069,0,101.47669,0.02027,0
"2019-12-01T01:00:00Z","2019-12-01T01:30:00Z",101.15800,101.15567,101.16566,0.00002,30.00000,0.01727,0.00079,0,101.48061,0.02028,0
"2019-12-01T01:30:00Z","2019-12-01T02:00:00Z",101.15633,101.15567,101.16566,0.00001,30.00000,0.01722,0.00046,0,101.47880,0.02024,0
"2019-12-01T02:00:00Z","2019-12-01T02:30:00Z",101.16600,101.15567,101.17567,0.00001,30.00000,0.01724,0.00058,0,101.48893,0.02026,0
"2019-12-01T02:30:00Z","2019-12-01T03:00:00Z",101.17133,101.16566,101.18567,0.00003,30.00000,0.01732,0.00104,0,101.49459,0.02034,0
"2019-12-01T03:00:00Z","2019-12-01T03:30:00Z",101.16733,101.16566,101.17567,0.00001,30.00000,0.01726,0.00069,0,101.49099,0.02029,0
"2019-12-01T03:30:00Z","2019-12-01T04:00:00Z",101.14599,101.13566,101.16566,0.00004,30.00000,0.01737,0.00122,0,101.47003,0.02039,0
"2019-12-01T04:00:00Z","2019-12-01T04:30:00Z",101.14066,101.13566,101.14566,0.00003,30.00000,0.01730,0.00093,0,101.46455,0.02033,0
"2019-12-01T04:30:00Z","2019-12-01T05:00:00Z",101.14233,101.13566,101.14566,0.00002,30.00000,0.01729,0.00088,0,101.46577,0.02031,0
"2019-12-01T05:00:00Z","2019-12-01T05:30:00Z",101.14966,101.14566,101.15567,0.00002,30.00000,0.01730,0.00091,0,101.47260,0.02031,0
"2019-12-01T05:30:00Z","2019-12-01T06:00:00Z",101.13966,101.12565,101.15567,0.00007,30.00000,0.01745,0.00149,0,101.46279,0.02045,0
"2019-12-01T06:00:00Z","2019-12-01T06:30:00Z",101.12099,101.10565,101.13566,0.00007,30.00000,0.01748,0.00157,0,101.44447,0.02048,0
"2019-12-01T06:30:00Z","2019-12-01T07:00:00Z",101.10465,101.09565,101.10565,0.00001,30.00000,0.01724,0.00056,0,101.42836,0.02027,0
"2019-12-01T07:00:00Z","2019-12-01T07:30:00Z",101.09765,101.09565,101.10565,0.00002,30.00000,0.01726,0.00074,0,101.42110,0.02029,0
"2019-12-01T07:30:00Z","2019-12-01T08:00:00Z",101.09031,101.08564,101.09565,0.00003,30.00000,0.01730,0.00093,0,101.41358,0.02032,0
"2019-12-01T08:00:00Z","2019-12-01T08:30:00Z",101.08298,101.07565,101.08564,0.00002,30.00000,0.01728,0.00082,0,101.40650,0.02031,0
"2019-12-01T08:30:00Z","2019-12-01T09:00:00Z",101.06798,101.05564,101.08564,0.00014,30.00000,0.01772,0.00213,0,101.39129,0.02068,0
"2019-12-01T09:00:00Z","2019-12-01T09:30:00Z",101.05064,101.04564,101.05564,0.00003,30.00000,0.01730,0.00093,0,101.37384,0.02032,0
"2019-12-01T09:30:00Z","2019-12-01T10:00:00Z",101.05764,101.05564,101.06565,0.00002,30.00000,0.01726,0.00074,0,101.38063,0.02028,0
"2019-12-01T10:00:00Z","2019-12-01T10:30:00Z",101.05798,101.04564,101.06565,0.00005,30.00000,0.01738,0.00124,0,101.38022,0.02037,0
"2019-12-01T10:30:00Z","2019-12-01T11:00:00Z",101.02530,101.00564,101.04564,0.00022,30.00000,0.01805,0.00273,0,101.34729,0.02094,0
"2019-12-01T11:00:00Z","2019-12-01T11:30:00Z",101.02430,101.01563,101.04564,0.00007,30.00000,0.01748,0.00157,0,101.34612,0.02046,0
"2019-12-01T11:30:00Z","2019-12-01T12:00:00Z",101.04698,101.03564,101.05564,0.00005,30.00000,0.01741,0.00133,0,101.36825,0.02038,0
"2019-12-01T12:00:00Z","2019-12-01T12:30:00Z",101.06565,101.05564,101.07565,0.00006,30.00000,0.01741,0.00136,0,101.38644,0.02038,0
"2019-12-01T12:30:00Z","2019-12-01T13:00:00Z",101.06965,101.04564,101.08564,0.00018,30.00000,0.01787,0.00243,0,101.39023,0.02077,0
"2019-12-01T13:00:00Z","2019-12-01T13:30:00Z",101.06164,101.04564,101.08564,0.00018,30.00000,0.01787,0.00243,0,101.38189,0.02076,0
"2019-12-01T13:30:00Z","2019-12-01T14:00:00Z",101.08165,101.06565,101.09565,0.00005,30.00000,0.01738,0.00123,0,101.40151,0.02033,0
"2019-12-01T14:00:00Z","2019-12-01T14:30:00Z",101.06531,101.05564,101.07565,0.00004,30.00000,0.01737,0.00122,0,101.38452,0.02032,0
"2019-12-01T14:30:00Z","2019-12-01T15:00:00Z",101.04031,101.00564,101.06565,0.00032,30.00000,0.01841,0.00328,0,101.35832,0.02120,0
"2019-12-01T15:00:00Z","2019-12-01T15:30:00Z",101.00730,100.98563,101.01563,0.00008,30.00000,0.01752,0.00167,0,101.32316,0.02039,0
"2019-12-01T15:30:00Z","2019-12-01T16:00:00Z",100.97229,100.93562,100.99563,0.00040,30.00000,0.01867,0.00363,0,101.28651,0.02137,0
"2019-12-01T16:00:00Z","2019-12-01T16:30:00Z",100.92095,100.88561,100.94562,0.00029,30.00000,0.01831,0.00313,0,101.23450,0.02104,0
"2019-12-01T16:30:00Z","2019-12-01T17:00:00Z",100.86661,100.84560,100.88561,0.00016,30.00000,0.01781,0.00232,0,101.17908,0.02059,0
"2019-12-01T17:00:00Z","2019-12-01T17:30:00Z",100.81893,100.76559,100.85561,0.00064,30.00000,0.01954,0.00463,0,101.13069,0.02209,0
"2019-12-01T17:30:00Z","2019-12-01T18:00:00Z",100.74592,100.71558,100.77559,0.00030,30.00000,0.01833,0.00316,0,101.05685,0.02101,0
"2019-12-01T18:00:00Z","2019-12-01T18:30:00Z",100.70225,100.68558,100.73558,0.00019,30.00000,0.01792,0.00251,0,101.01257,0.02064,0
"2019-12-01T18:30:00Z","2019-12-01T19:00:00Z",100.67891,100.65557,100.69557,0.00014,30.00000,0.01774,0.00216,0,100.98943,0.02049,0
"2019-12-01T19:00:00Z","2019-12-01T19:30:00Z",100.65724,100.63557,100.68558,0.00008,30.00000,0.01749,0.00160,0,100.96746,0.02027,0
"2019-12-01T19:30:00Z","2019-12-01T20:00:00Z",100.65591,100.64557,100.67557,0.00007,30.00000,0.01748,0.00155,0,100.96603,0.02025,0
"2019-12-01T20:00:00Z","2019-12-01T20:30:00Z",100.67524,100.65557,100.68558,0.00006,30.00000,0.01743,0.00140,0,100.98591,0.02022,0
"2019-12-01T20:30:00Z","2019-12-01T21:00:00Z",100.66424,100.65557,100.66557,0.00001,30.00000,0.01725,0.00063,0,100.97488,0.02006,0
"2019-12-01T21:00:00Z","2019-12-01T21:30:00Z",100.62857,100.60556,100.66557,0.00033,30.00000,0.01842,0.00329,0,100.93957,0.02109,0
"2019-12-01T21:30:00Z","2019-12-01T22:00:00Z",100.61923,100.60556,100.63557,0.00009,30.00000,0.01753,0.00169,0,100.93068,0.02032,0
"2019-12-01T22:00:00Z","2019-12-01T22:30:00Z",100.63090,100.62556,100.64557,0.00003,30.00000,0.01733,0.00104,0,100.94296,0.02016,0
"2019-12-01T22:30:00Z","2019-12-01T23:00:00Z",100.63923,100.62556,100.64557,0.00003,30.00000,0.01732,0.00102,0,100.95189,0.02016,0
"2019-12-01T23:00:00Z","2019-12-01T23:30:00Z",100.64023,100.62556,100.65557,0.00007,30.00000,0.01746,0.00150,0,100.95325,0.02029,0
"2019-12-01T23:30:00Z","2019-12-02T00:00:00Z",100.65024,100.63557,100.65557,0.00004,30.00000,0.01735,0.00115,0,100.96347,0.02020,0
"2019-12-02T00:00:00Z","2019-12-02T00:30:00Z",100.61790,100.60556,100.62556,0.00003,30.00000,0.01730,0.00092,0,100.93119,0.02016,0
"2019-12-02T00:30:00Z","2019-12-02T01:00:00Z",100.64224,100.62556,100.65557,0.00007,30.00000,0.01747,0.00154,0,100.95543,0.02031,0
"2019-12-02T01:00:00Z","2019-12-02T01:30:00Z",100.64057,100.62556,100.64557,0.00003,30.00000,0.01733,0.00105,0,100.95390,0.02018,0
"2019-12-02T01:30:00Z","2019-12-02T02:00:00Z",100.63357,100.62556,100.64557,0.00004,30.00000,0.01734,0.00111,0,100.94696,0.02020,0
"2019-12-02T02:00:00Z","2019-12-02T02:30:00Z",100.63357,100.62556,100.64557,0.00003,30.00000,0.01732,0.00101,0,100.94701,0.02018,0
"2019-12-02T02:30:00Z","2019-12-02T03:00:00Z",100.64224,100.63557,100.64557,0.00002,30.00000,0.01729,0.00088,0,100.95586,0.02015,0
"2019-12-02T03:00:00Z","2019-12-02T03:30:00Z",100.65491,100.64557,100.65557,0.00001,30.00000,0.01722,0.00046,0,100.96881,0.02010,0
"2019-12-02T03:30:00Z","2019-12-02T04:00:00Z",100.66757,100.65557,100.67557,0.00004,30.00000,0.01737,0.00121,0,100.98177,0.02023,0
"2019-12-02T04:00:00Z","2019-12-02T04:30:00Z",100.65124,100.63557,100.66557,0.00009,30.00000,0.01756,0.00177,0,100.96572,0.02040,0
"2019-12-02T04:30:00Z","2019-12-02T05:00:00Z",100.64457,100.62556,100.65557,0.00004,30.00000,0.01734,0.00111,0,100.95912,0.02021,0
"2019-12-02T05:00:00Z","2019-12-02T05:30:00Z",100.62990,100.61557,100.64557,0.00007,30.00000,0.01748,0.00157,0,100.94490,0.02034,0
"2019-12-02T05:30:00Z","2019-12-02T06:00:00Z",100.61956,100.59556,100.62556,0.00006,30.00000,0.01743,0.00141,0,100.93522,0.02030,0
"2019-12-02T06:00:00Z","2019-12-02T06:30:00Z",100.64124,100.62556,100.65557,0.00009,30.00000,0.01754,0.00171,0,100.95789,0.02040,0
"2019-12-02T06:30:00Z","2019-12-02T07:00:00Z",100.64590,100.63557,100.65557,0.00002,30.00000,0.01727,0.00076,0,100.96367,0.02019,0
"2019-12-02T07:00:00Z","2019-12-02T07:30:00Z",100.65224,100.64557,100.66557,0.00006,30.00000,0.01745,0.00146,0,100.97104,0.02036,0
"2019-12-02T07:30:00Z","2019-12-02T08:00:00Z",100.67824,100.66557,100.69557,0.00006,30.00000,0.01744,0.00143,0,100.99796,0.02037,1
