startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2020-07-01T00:00:00Z","2020-07-01T00:30:00Z",101.14114,101.12880,101.16881,0.00010,30.00000,0.04745,0.00184,0,101.44500,0.04824,0
"2020-07-01T00:30:00Z","2020-07-01T01:00:00Z",101.15380,101.13881,101.17880,0.00014,30.00000,0.04750,0.00213,0,101.45794,0.04829,0
"2020-07-01T01:00:00Z","2020-07-01T01:30:00Z",101.14514,101.13881,101.16881,0.00008,30.00000,0.04742,0.00162,0,101.44949,0.04821,0
"2020-07-01T01:30:00Z","2020-07-01T02:00:00Z",101.16514,101.14880,101.17880,0.00007,30.00000,0.04741,0.00155,0,101.47008,0.04820,0
"2020-07-01T02:00:00Z","2020-07-01T02:30:00Z",101.14480,101.13881,101.14880,0.00002,30.00000,0.04734,0.00091,0,101.45000,0.04814,0
"2020-07-01T02:30:00Z","2020-07-01T03:00:00Z",101.15547,101.14880,101.15880,0.00002,30.00000,0.04734,0.00088,0,101.46095,0.04813,0
"2020-07-01T03:00:00Z","2020-07-01T03:30:00Z",101.15247,101.14880,101.15880,0.00002,30.00000,0.04734,0.00090,0,101.45835,0.04814,0
"2020-07-01T03:30:00Z","2020-07-01T04:00:00Z",101.15514,101.14880,101.15880,0.00002,30.00000,0.04734,0.00090,0,101.46129,0.04814,0
"2020-07-01T04:00:00Z","2020-07-01T04:30:00Z",101.15680,101.14880,101.16881,0.00004,30.00000,0.04736,0.00111,0,101.46317,0.04816,0
"2020-07-01T04:30:00Z","2020-07-01T05:00:00Z",101.13447,101.11880,101.15880,0.00012,30.00000,0.04748,0.00202,0,101.44093,0.04828,0
"2020-07-01T05:00:00Z","2020-07-01T05:30:00Z",101.12580,101.11880,101.12880,0.00002,30.00000,0.04734,0.00085,0,101.43234,0.04814,0
"2020-07-01T05:30:00Z","2020-07-01T06:00:00Z",101.09446,101.07879,101.10880,0.00009,30.00000,0.04744,0.00177,0,101.40111,0.04824,0
"2020-07-01T06:00:00Z","2020-07-01T06:30:00Z",101.06679,101.04879,101.07879,0.00007,30.00000,0.04741,0.00155,0,101.37329,0.04821,0
"2020-07-01T06:30:00Z","2020-07-01T07:00:00Z",101.04712,101.03879,101.05879,0.00002,30.00000,0.04734,0.00084,0,101.35365,0.04814,0
"2020-07-01T07:00:00Z","2020-07-01T07:30:00Z",101.02179,101.01879,101.02879,0.00002,30.00000,0.04734,0.00085,0,101.32834,0.04814,0
"2020-07-01T07:30:00Z","2020-07-01T08:00:00Z",101.03379,101.02879,101.03879,0.00003,30.00000,0.04734,0.00093,0,101.34049,0.04814,0
"2020-07-01T08:00:00Z","2020-07-01T08:30:00Z",101.04146,101.03879,101.04879,0.00002,30.00000,0.04733,0.00082,0,101.34839,0.04814,0
"2020-07-01T08:30:00Z","2020-07-01T09:00:00Z",101.04546,101.03879,101.04879,0.00002,30.00000,0.04734,0.00088,0,101.35259,0.04814,0
"2020-07-01T09:00:00Z","2020-07-01T09:30:00Z",101.03912,101.02879,101.04879,0.00009,30.00000,0.04743,0.00169,0,101.34622,0.04823,0
