startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2021-02-01T00:00:00Z","2021-02-01T00:30:00Z",100.92220,100.91154,100.93153,0.00003,30.00000,0.04733,0.00095,0,101.22794,0.04814,1
"2021-02-01T00:30:00Z","2021-02-01T01:00:00Z",100.91320,100.90153,100.93153,0.00004,30.00000,0.04734,0.00108,0,101.21914,0.04816,1
"2021-02-01T01:00:00Z","2021-02-01T01:30:00Z",100.88720,100.86153,100.91154,0.00021,30.00000,0.04759,0.00266,0,101.19324,0.04840,1
"2021-02-01T01:30:00Z","2021-02-01T02:00:00Z",100.84320,100.82153,100.86153,0.00009,30.00000,0.04742,0.00173,0,101.14932,0.04824,1
"2021-02-01T02:00:00Z","2021-02-01T02:30:00Z",100.81253,100.80153,100.83153,0.00012,30.00000,0.04746,0.00200,0,101.11873,0.04828,1
"2021-02-01T02:30:00Z","2021-02-01T03:00:00Z",100.77453,100.75153,100.80153,0.00017,30.00000,0.04753,0.00240,0,101.08073,0.04835,1
"2021-02-01T03:00:00Z","2021-02-01T03:30:00Z",100.73520,100.71153,100.76153,0.00013,30.00000,0.04748,0.00212,0,101.04138,0.04830,1
"2021-02-01T03:30:00Z","2021-02-01T04:00:00Z",100.68953,100.66153,100.71153,0.00027,30.00000,0.04767,0.00301,0,100.99558,0.04849,1
"2021-02-01T04:00:00Z","2021-02-01T04:30:00Z",100.65487,100.64153,100.67153,0.00007,30.00000,0.04739,0.00154,0,100.96098,0.04821,1
"2021-02-01T04:30:00Z","2021-02-01T05:00:00Z",100.63320,100.62153,100.65153,0.00014,30.00000,0.04748,0.00215,0,100.93927,0.04830,1
"2021-02-01T05:00:00Z","2021-02-01T05:30:00Z",100.60053,100.59153,100.61153,0.00003,30.00000,0.04733,0.00100,0,100.90655,0.04815,1
"2021-02-01T05:30:00Z","2021-02-01T06:00:00Z",100.59186,100.57153,100.63153,0.00041,30.00000,0.04786,0.00370,0,100.89874,0.04868,1
"2021-02-01T06:00:00Z","2021-02-01T06:30:00Z",100.62386,100.61153,100.64153,0.00013,30.00000,0.04747,0.00207,0,100.93273,0.04830,1
"2021-02-01T06:30:00Z","2021-02-01T07:00:00Z",100.61253,100.60153,100.62153,0.00005,30.00000,0.04736,0.00130,0,100.92164,0.04819,1
"2021-02-01T07:00:00Z","2021-02-01T07:30:00Z",100.57586,100.55153,100.60153,0.00022,30.00000,0.04760,0.00270,0,100.88501,0.04843,1
"2021-02-01T07:30:00Z","2021-02-01T08:00:00Z",100.55087,100.54153,100.55153,0.00001,30.00000,0.04730,0.00046,0,100.86012,0.04813,1
