startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2018-06-01T00:00:00Z","2018-06-01T00:30:00Z",101.36200,101.35799,101.37805,0.00004,30.00000,0.01735,0.00114,0,101.67541,0.02273,1
"2018-06-01T00:30:00Z","2018-06-01T01:00:00Z",101.40445,101.38807,101.41815,0.00018,30.00000,0.01790,0.00247,0,101.71902,0.02319,1
"2018-06-01T01:00:00Z","2018-06-01T01:30:00Z",101.42817,101.41815,101.43820,0.00003,30.00000,0.01733,0.00107,0,101.74412,0.02279,1
"2018-06-01T01:30:00Z","2018-06-01T02:00:00Z",101.42249,101.39809,101.44823,0.00040,30.00000,0.01869,0.00365,0,101.73963,0.02388,1
"2018-06-01T02:00:00Z","2018-06-01T02:30:00Z",101.40545,101.38807,101.42817,0.00014,30.00000,0.01773,0.00215,0,101.72280,0.02313,1
"2018-06-01T02:30:00Z","2018-06-01T03:00:00Z",101.43920,101.42817,101.44823,0.00006,30.00000,0.01742,0.00139,0,101.75656,0.02290,1
"2018-06-01T03:00:00Z","2018-06-01T03:30:00Z",101.44188,101.43820,101.44823,0.00002,30.00000,0.01729,0.00090,0,101.75903,0.02280,1
"2018-06-01T03:30:00Z","2018-06-01T04:00:00Z",101.44321,101.43820,101.45825,0.00005,30.00000,0.01741,0.00134,0,101.76047,0.02289,1
"2018-06-01T04:00:00Z","2018-06-01T04:30:00Z",101.42350,101.40812,101.43820,0.00007,30.00000,0.01749,0.00157,0,101.74072,0.02295,1
"2018-06-01T04:30:00Z","2018-06-01T05:00:00Z",101.42550,101.41815,101.42817,0.00002,30.00000,0.01728,0.00082,0,101.74263,0.02278,1
"2018-06-01T05:00:00Z","2018-06-01T05:30:00Z",101.41514,101.40812,101.42817,0.00004,30.00000,0.01736,0.00119,0,101.73246,0.02286,1
"2018-06-01T05:30:00Z","2018-06-01T06:00:00Z",101.39810,101.37805,101.40812,0.00008,30.00000,0.01752,0.00167,0,101.71534,0.02297,1
"2018-06-01T06:00:00Z","2018-06-01T06:30:00Z",101.37370,101.35799,101.38807,0.00009,30.00000,0.01756,0.00178,0,101.69100,0.02301,1
"2018-06-01T06:30:00Z","2018-06-01T07:00:00Z",101.33827,101.32791,101.35799,0.00008,30.00000,0.01751,0.00163,0,101.65552,0.02296,1
"2018-06-01T07:00:00Z","2018-06-01T07:30:00Z",101.32023,101.29783,101.32791,0.00011,30.00000,0.01762,0.00190,0,101.63747,0.02305,1
"2018-06-01T07:30:00Z","2018-06-01T08:00:00Z",101.31588,101.30786,101.32791,0.00003,30.00000,0.01732,0.00101,0,101.63307,0.02282,1
"2018-06-01T08:00:00Z","2018-06-01T08:30:00Z",101.31755,101.30786,101.32791,0.00002,30.00000,0.01727,0.00076,0,101.63475,0.02278,1
"2018-06-01T08:30:00Z","2018-06-01T09:00:00Z",101.32123,101.31788,101.32791,0.00002,30.00000,0.01729,0.00088,0,101.63853,0.02280,1
"2018-06-01T09:00:00Z","2018-06-01T09:30:00Z",101.33159,101.31788,101.33794,0.00005,30.00000,0.01740,0.00132,0,101.64897,0.02288,1
"2018-06-01T09:30:00Z","2018-06-01T10:00:00Z",101.33627,101.31788,101.34797,0.00011,30.00000,0.01763,0.00193,0,101.65381,0.02306,1
"2018-06-01T10:00:00Z","2018-06-01T10:30:00Z",101.36501,101.35799,101.37805,0.00006,30.00000,0.01744,0.00145,0,101.68267,0.02293,1
