startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2018-11-01T00:00:00Z","2018-11-01T00:30:00Z",101.79613,101.78911,101.79914,0.00002,30.00000,0.01728,0.00085,0,102.12016,0.02288,1
"2018-11-01T00:30:00Z","2018-11-01T01:00:00Z",101.79312,101.78911,101.79914,0.00002,30.00000,0.01730,0.00091,0,102.11750,0.02290,1
"2018-11-01T01:00:00Z","2018-11-01T01:30:00Z",101.79012,101.78911,101.79914,0.00001,30.00000,0.01724,0.00056,0,102.11488,0.02286,1
"2018-11-01T01:30:00Z","2018-11-01T02:00:00Z",101.78978,101.78911,101.79914,0.00001,30.00000,0.01723,0.00046,0,102.11507,0.02287,1
"2018-11-01T02:00:00Z","2018-11-01T02:30:00Z",101.78243,101.77909,101.78911,0.00002,30.00000,0.01729,0.00088,0,102.10811,0.02293,1
"2018-11-01T02:30:00Z","2018-11-01T03:00:00Z",101.77909,101.77909,101.77909,0.00000,30.00000,0.01720,0.00000,0,102.10537,0.02288,1
"2018-11-01T03:00:00Z","2018-11-01T03:30:00Z",101.77876,101.76907,101.78911,0.00001,30.00000,0.01724,0.00059,0,102.10553,0.02293,1
"2018-11-01T03:30:00Z","2018-11-01T04:00:00Z",101.75001,101.73899,101.76907,0.00011,30.00000,0.01763,0.00194,0,102.07809,0.02327,1
"2018-11-01T04:00:00Z","2018-11-01T04:30:00Z",101.70723,101.68885,101.72896,0.00021,30.00000,0.01799,0.00264,0,102.03497,0.02353,1
"2018-11-01T04:30:00Z","2018-11-01T05:00:00Z",101.67950,101.64875,101.68885,0.00017,30.00000,0.01786,0.00240,0,102.00691,0.02342,1
"2018-11-01T05:00:00Z","2018-11-01T05:30:00Z",101.64440,101.63872,101.64875,0.00003,30.00000,0.01730,0.00092,0,101.97198,0.02300,1
"2018-11-01T05:30:00Z","2018-11-01T06:00:00Z",101.64808,101.62870,101.65878,0.00006,30.00000,0.01744,0.00144,0,101.97687,0.02314,1
"2018-11-01T06:00:00Z","2018-11-01T06:30:00Z",101.61399,101.59862,101.62870,0.00010,30.00000,0.01759,0.00185,0,101.94266,0.02326,1
"2018-11-01T06:30:00Z","2018-11-01T07:00:00Z",101.59595,101.58859,101.59862,0.00002,30.00000,0.01728,0.00082,0,101.92486,0.02303,1
"2018-11-01T07:00:00Z","2018-11-01T07:30:00Z",101.59795,101.58859,101.59862,0.00001,30.00000,0.01723,0.00046,0,101.92731,0.02300,1
"2018-11-01T07:30:00Z","2018-11-01T08:00:00Z",101.56687,101.52844,101.59862,0.00042,30.00000,0.01877,0.00376,0,101.89668,0.02420,1
"2018-11-01T08:00:00Z","2018-11-01T08:30:00Z",101.49836,101.48833,101.51841,0.00014,30.00000,0.01773,0.00215,0,101.82765,0.02338,1
"2018-11-01T08:30:00Z","2018-11-01T09:00:00Z",101.47463,101.46828,101.48833,0.00003,30.00000,0.01732,0.00102,0,101.80351,0.02306,1
"2018-11-01T09:00:00Z","2018-11-01T09:30:00Z",101.47262,101.46828,101.47831,0.00003,30.00000,0.01730,0.00092,0,101.80159,0.02304,1
"2018-11-01T09:30:00Z","2018-11-01T10:00:00Z",101.47897,101.47831,101.48833,0.00001,30.00000,0.01723,0.00046,0,101.80869,0.02301,1
"2018-11-01T10:00:00Z","2018-11-01T10:30:00Z",101.46026,101.43820,101.47831,0.00010,30.00000,0.01758,0.00182,0,101.78995,0.02328,1
"2018-11-01T10:30:00Z","2018-11-01T11:00:00Z",101.44756,101.42817,101.46828,0.00020,30.00000,0.01796,0.00259,0,101.77731,0.02357,1
"2018-11-01T11:00:00Z","2018-11-01T11:30:00Z",101.45959,101.44823,101.46828,0.00005,30.00000,0.01738,0.00125,0,101.78947,0.02313,1
"2018-11-01T11:30:00Z","2018-11-01T12:00:00Z",101.44087,101.42817,101.44823,0.00003,30.00000,0.01733,0.00107,0,101.77087,0.02310,1
"2018-11-01T12:00:00Z","2018-11-01T12:30:00Z",101.42851,101.41815,101.43820,0.00002,30.00000,0.01729,0.00090,0,101.75686,0.02302,1
"2018-11-01T12:30:00Z","2018-11-01T13:00:00Z",101.42082,101.40812,101.43820,0.00008,30.00000,0.01749,0.00159,0,101.74811,0.02314,1
"2018-11-01T13:00:00Z","2018-11-01T13:30:00Z",101.43519,101.42817,101.43820,0.00002,30.00000,0.01728,0.00085,0,101.76085,0.02293,1
"2018-11-01T13:30:00Z","2018-11-01T14:00:00Z",101.44889,101.43820,101.46828,0.00013,30.00000,0.01770,0.00209,0,101.77272,0.02319,1
"2018-11-01T14:00:00Z","2018-11-01T14:30:00Z",101.44689,101.42817,101.46828,0.00016,30.00000,0.01780,0.00229,0,101.76858,0.02321,1
"2018-11-01T14:30:00Z","2018-11-01T15:00:00Z",101.46895,101.44823,101.48833,0.00010,30.00000,0.01757,0.00179,0,101.78961,0.02300,1
"2018-11-01T15:00:00Z","2018-11-01T15:30:00Z",101.47062,101.45825,101.48833,0.00006,30.00000,0.01743,0.00142,0,101.79057,0.02287,1
"2018-11-01T15:30:00Z","2018-11-01T16:00:00Z",101.44990,101.42817,101.46828,0.00008,30.00000,0.01752,0.00167,0,101.76937,0.02292,1
"2018-11-01T16:00:00Z","2018-11-01T16:30:00Z",101.40745,101.37805,101.42817,0.00017,30.00000,0.01786,0.00240,0,101.72666,0.02317,1
"2018-11-01T16:30:00Z","2018-11-01T17:00:00Z",101.34596,101.31788,101.37805,0.00038,30.00000,0.01860,0.00355,0,101.66466,0.02374,1
"2018-11-01T17:00:00Z","2018-11-01T17:30:00Z",101.28948,101.25773,101.31788,0.00045,30.00000,0.01887,0.00388,0,101.60747,0.02393,1
"2018-11-01T17:30:00Z","2018-11-01T18:00:00Z",101.22799,101.21762,101.25773,0.00015,30.00000,0.01777,0.00223,0,101.54527,0.02305,1
"2018-11-01T18:00:00Z","2018-11-01T18:30:00Z",101.19690,101.17752,101.20760,0.00013,30.00000,0.01770,0.00209,0,101.51397,0.02299,1
"2018-11-01T18:30:00Z","2018-11-01T19:00:00Z",101.15680,101.13742,101.17752,0.00014,30.00000,0.01773,0.00215,0,101.47343,0.02299,1
"2018-11-01T19:00:00Z","2018-11-01T19:30:00Z",101.11770,101.10734,101.12739,0.00002,30.00000,0.01727,0.00076,0,101.43449,0.02264,1
"2018-11-01T19:30:00Z","2018-11-01T20:00:00Z",101.11536,101.10734,101.12739,0.00004,30.00000,0.01734,0.00112,0,101.43194,0.02270,1
"2018-11-01T20:00:00Z","2018-11-01T20:30:00Z",101.11803,101.10734,101.12739,0.00003,30.00000,0.01733,0.00107,0,101.43434,0.02268,1
"2018-11-01T20:30:00Z","2018-11-01T21:00:00Z",101.09765,101.06723,101.11737,0.00024,30.00000,0.01810,0.00282,0,101.41394,0.02328,1
"2018-11-01T21:00:00Z","2018-11-01T21:30:00Z",101.08261,101.07726,101.08729,0.00003,30.00000,0.01730,0.00093,0,101.39890,0.02266,1
"2018-11-01T21:30:00Z","2018-11-01T22:00:00Z",101.09965,101.08729,101.10734,0.00003,30.00000,0.01733,0.00104,0,101.41622,0.02269,1
"2018-11-01T22:00:00Z","2018-11-01T22:30:00Z",101.10133,101.09732,101.10734,0.00002,30.00000,0.01730,0.00091,0,101.41846,0.02268,1
