startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2020-06-01T00:00:00Z","2020-06-01T00:30:00Z",101.20648,101.18881,101.21881,0.00017,30.00000,0.04755,0.00238,0,101.51080,0.04841,0
"2020-06-01T00:30:00Z","2020-06-01T01:00:00Z",101.22681,101.21881,101.24881,0.00008,30.00000,0.04742,0.00162,0,101.53145,0.04828,0
"2020-06-01T01:00:00Z","2020-06-01T01:30:00Z",101.26582,101.24881,101.28882,0.00015,30.00000,0.04752,0.00226,0,101.57100,0.04839,0
"2020-06-01T01:30:00Z","2020-06-01T02:00:00Z",101.31282,101.28882,101.33883,0.00034,30.00000,0.04779,0.00338,0,101.61856,0.04865,0
"2020-06-01T02:00:00Z","2020-06-01T02:30:00Z",101.34816,101.33883,101.35883,0.00007,30.00000,0.04740,0.00151,0,101.65430,0.04828,0
"2020-06-01T02:30:00Z","2020-06-01T03:00:00Z",101.37483,101.35883,101.37883,0.00004,30.00000,0.04736,0.00114,0,101.68113,0.04824,0
"2020-06-01T03:00:00Z","2020-06-01T03:30:00Z",101.38117,101.36883,101.38884,0.00003,30.00000,0.04734,0.00092,0,101.68741,0.04822,0
"2020-06-01T03:30:00Z","2020-06-01T04:00:00Z",101.38784,101.37883,101.38884,0.00001,30.00000,0.04732,0.00056,0,101.69427,0.04820,0
"2020-06-01T04:00:00Z","2020-06-01T04:30:00Z",101.38150,101.37883,101.38884,0.00002,30.00000,0.04733,0.00082,0,101.68797,0.04821,0
"2020-06-01T04:30:00Z","2020-06-01T05:00:00Z",101.38483,101.37883,101.38884,0.00002,30.00000,0.04734,0.00091,0,101.69146,0.04822,0
"2020-06-01T05:00:00Z","2020-06-01T05:30:00Z",101.37116,101.35883,101.37883,0.00007,30.00000,0.04741,0.00157,0,101.67801,0.04829,0
"2020-06-01T05:30:00Z","2020-06-01T06:00:00Z",101.37116,101.35883,101.37883,0.00003,30.00000,0.04735,0.00104,0,101.67798,0.04823,0
"2020-06-01T06:00:00Z","2020-06-01T06:30:00Z",101.35416,101.34883,101.36883,0.00003,30.00000,0.04735,0.00104,0,101.66122,0.04823,0
"2020-06-01T06:30:00Z","2020-06-01T07:00:00Z",101.33716,101.31882,101.34883,0.00004,30.00000,0.04736,0.00108,0,101.64431,0.04824,0
"2020-06-01T07:00:00Z","2020-06-01T07:30:00Z",101.31882,101.30882,101.32882,0.00001,30.00000,0.04733,0.00068,0,101.62610,0.04821,0
"2020-06-01T07:30:00Z","2020-06-01T08:00:00Z",101.33116,101.31882,101.33883,0.00005,30.00000,0.04737,0.00124,0,101.63863,0.04825,0
"2020-06-01T08:00:00Z","2020-06-01T08:30:00Z",101.33349,101.32882,101.33883,0.00003,30.00000,0.04734,0.00093,0,101.64128,0.04823,0
"2020-06-01T08:30:00Z","2020-06-01T09:00:00Z",101.34216,101.33883,101.34883,0.00002,30.00000,0.04734,0.00088,0,101.65026,0.04822,0
"2020-06-01T09:00:00Z","2020-06-01T09:30:00Z",101.37650,101.34883,101.39883,0.00029,30.00000,0.04771,0.00310,0,101.68494,0.04859,0
"2020-06-01T09:30:00Z","2020-06-01T10:00:00Z",101.40283,101.37883,101.40883,0.00010,30.00000,0.04745,0.00183,0,101.71123,0.04833,0
"2020-06-01T10:00:00Z","2020-06-01T10:30:00Z",101.40717,101.39883,101.41884,0.00005,30.00000,0.04737,0.00128,0,101.71555,0.04826,0
"2020-06-01T10:30:00Z","2020-06-01T11:00:00Z",101.43817,101.41884,101.45884,0.00017,30.00000,0.04755,0.00239,0,101.74621,0.04843,0
"2020-06-01T11:00:00Z","2020-06-01T11:30:00Z",101.48018,101.45884,101.49884,0.00009,30.00000,0.04744,0.00178,0,101.78765,0.04832,0
"2020-06-01T11:30:00Z","2020-06-01T12:00:00Z",101.50551,101.49884,101.51885,0.00004,30.00000,0.04737,0.00121,0,101.81233,0.04825,0
"2020-06-01T12:00:00Z","2020-06-01T12:30:00Z",101.53618,101.51885,101.55885,0.00019,30.00000,0.04758,0.00253,0,101.84256,0.04845,0
"2020-06-01T12:30:00Z","2020-06-01T13:00:00Z",101.58219,101.55885,101.59886,0.00015,30.00000,0.04752,0.00227,0,101.88809,0.04839,0
"2020-06-01T13:00:00Z","2020-06-01T13:30:00Z",101.61653,101.59886,101.62886,0.00012,30.00000,0.04748,0.00202,0,101.92188,0.04835,0
"2020-06-01T13:30:00Z","2020-06-01T14:00:00Z",101.64253,101.62886,101.64886,0.00006,30.00000,0.04739,0.00140,0,101.94768,0.04826,0
"2020-06-01T14:00:00Z","2020-06-01T14:30:00Z",101.65386,101.64886,101.65886,0.00003,30.00000,0.04734,0.00093,0,101.95855,0.04821,0
"2020-06-01T14:30:00Z","2020-06-01T15:00:00Z",101.66653,101.65886,101.67886,0.00003,30.00000,0.04734,0.00092,0,101.97057,0.04820,0
"2020-06-01T15:00:00Z","2020-06-01T15:30:00Z",101.68287,101.66887,101.68887,0.00003,30.00000,0.04735,0.00103,0,101.98676,0.04821,0
"2020-06-01T15:30:00Z","2020-06-01T16:00:00Z",101.68053,101.67886,101.68887,0.00001,30.00000,0.04733,0.00069,0,101.98384,0.04818,1
"2020-06-01T16:00:00Z","2020-06-01T16:30:00Z",101.68320,101.67886,101.68887,0.00003,30.00000,0.04734,0.00092,0,101.98668,0.04820,1
