startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2020-10-01T00:00:00Z","2020-10-01T00:30:00Z",101.36316,101.34883,101.38884,0.00010,30.00000,0.04745,0.00184,0,101.67527,0.04827,0
"2020-10-01T00:30:00Z","2020-10-01T01:00:00Z",101.39650,101.37883,101.41884,0.00009,30.00000,0.04744,0.00177,0,101.70920,0.04826,0
"2020-10-01T01:00:00Z","2020-10-01T01:30:00Z",101.44484,101.41884,101.45884,0.00019,30.00000,0.04757,0.00252,0,101.75824,0.04840,0
"2020-10-01T01:30:00Z","2020-10-01T02:00:00Z",101.46551,101.45884,101.46884,0.00002,30.00000,0.04734,0.00088,0,101.77919,0.04817,0
"2020-10-01T02:00:00Z","2020-10-01T02:30:00Z",101.47017,101.45884,101.47884,0.00006,30.00000,0.04739,0.00142,0,101.78451,0.04822,0
"2020-10-01T02:30:00Z","2020-10-01T03:00:00Z",101.48384,101.47884,101.48885,0.00003,30.00000,0.04734,0.00093,0,101.79918,0.04818,0
"2020-10-01T03:00:00Z","2020-10-01T03:30:00Z",101.48284,101.47884,101.48885,0.00002,30.00000,0.04734,0.00091,0,101.79870,0.04818,0
"2020-10-01T03:30:00Z","2020-10-01T04:00:00Z",101.48184,101.47884,101.48885,0.00002,30.00000,0.04734,0.00085,0,101.79781,0.04818,0
"2020-10-01T04:00:00Z","2020-10-01T04:30:00Z",101.47784,101.46884,101.47884,0.00001,30.00000,0.04732,0.00056,0,101.79396,0.04816,0
"2020-10-01T04:30:00Z","2020-10-01T05:00:00Z",101.47251,101.45884,101.47884,0.00003,30.00000,0.04735,0.00102,0,101.78891,0.04819,0
"2020-10-01T05:00:00Z","2020-10-01T05:30:00Z",101.47284,101.46884,101.47884,0.00002,30.00000,0.04734,0.00091,0,101.78940,0.04819,0
"2020-10-01T05:30:00Z","2020-10-01T06:00:00Z",101.45984,101.45884,101.46884,0.00001,30.00000,0.04732,0.00056,0,101.77662,0.04816,0
"2020-10-01T06:00:00Z","2020-10-01T06:30:00Z",101.45417,101.44884,101.45884,0.00003,30.00000,0.04734,0.00093,0,101.77105,0.04819,0
"2020-10-01T06:30:00Z","2020-10-01T07:00:00Z",101.44851,101.43884,101.44884,0.00000,30.00000,0.04731,0.00033,0,101.76575,0.04816,0
"2020-10-01T07:00:00Z","2020-10-01T07:30:00Z",101.43884,101.43884,101.43884,0.00000,30.00000,0.04731,0.00000,0,101.75633,0.04815,0
"2020-10-01T07:30:00Z","2020-10-01T08:00:00Z",101.43317,101.42883,101.43884,0.00003,30.00000,0.04734,0.00092,0,101.75090,0.04819,0
"2020-10-01T08:00:00Z","2020-10-01T08:30:00Z",101.41383,101.38884,101.42883,0.00015,30.00000,0.04752,0.00224,0,101.73160,0.04836,0
"2020-10-01T08:30:00Z","2020-10-01T09:00:00Z",101.37150,101.35883,101.38884,0.00009,30.00000,0.04743,0.00172,0,101.68934,0.04828,0
"2020-10-01T09:00:00Z","2020-10-01T09:30:00Z",101.35449,101.33883,101.35883,0.00005,30.00000,0.04738,0.00133,0,101.67243,0.04823,0
"2020-10-01T09:30:00Z","2020-10-01T10:00:00Z",94.90760,0.36659,101.36883,602.89398,30.00000,8.96594,4.48291,1,95.20535,8.99407,1
"2020-10-01T10:00:00Z","2020-10-01T10:30:00Z",101.38117,101.36883,101.38884,0.00005,30.00000,0.04738,0.00133,0,101.69912,0.04823,0
"2020-10-01T10:30:00Z","2020-10-01T11:00:00Z",101.39650,101.38884,101.40883,0.00005,30.00000,0.04737,0.00124,0,101.71484,0.04822,0
