startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2021-04-01T00:00:00Z","2021-04-01T00:30:00Z",101.42387,101.41154,101.44154,0.00007,30.00000,0.04738,0.00149,0,101.72664,0.04819,1
"2021-04-01T00:30:00Z","2021-04-01T01:00:00Z",101.45687,101.44154,101.47154,0.00007,30.00000,0.04738,0.00150,0,101.76066,0.04820,1
"2021-04-01T01:00:00Z","2021-04-01T01:30:00Z",101.48587,101.47154,101.51154,0.00018,30.00000,0.04755,0.00248,0,101.79009,0.04836,1
"2021-04-01T01:30:00Z","2021-04-01T02:00:00Z",101.54254,101.51154,101.57154,0.00037,30.00000,0.04781,0.00353,0,101.84806,0.04863,1
"2021-04-01T02:00:00Z","2021-04-01T02:30:00Z",101.61321,101.57154,101.64154,0.00055,30.00000,0.04805,0.00426,0,101.91915,0.04887,1
"2021-04-01T02:30:00Z","2021-04-01T03:00:00Z",101.63821,101.62154,101.66154,0.00013,30.00000,0.04747,0.00205,0,101.94384,0.04829,1
"2021-04-01T03:00:00Z","2021-04-01T03:30:00Z",101.70121,101.66154,101.71154,0.00013,30.00000,0.04748,0.00212,0,102.00774,0.04830,1
"2021-04-01T03:30:00Z","2021-04-01T04:00:00Z",101.66421,101.61154,101.71154,0.00106,30.00000,0.04876,0.00595,0,101.97198,0.04958,1
"2021-04-01T04:00:00Z","2021-04-01T04:30:00Z",101.56787,101.53154,101.61154,0.00060,30.00000,0.04813,0.00448,0,101.87616,0.04896,1
"2021-04-01T04:30:00Z","2021-04-01T05:00:00Z",101.48620,101.44154,101.53154,0.00069,30.00000,0.04826,0.00481,0,101.79559,0.04909,1
"2021-04-01T05:00:00Z","2021-04-01T05:30:00Z",101.40320,101.38153,101.44154,0.00030,30.00000,0.04771,0.00315,0,101.71296,0.04854,1
"2021-04-01T05:30:00Z","2021-04-01T06:00:00Z",101.39654,101.39154,101.40154,0.00003,30.00000,0.04732,0.00093,0,101.70673,0.04817,1
"2021-04-01T06:00:00Z","2021-04-01T06:30:00Z",101.38320,101.35154,101.40154,0.00012,30.00000,0.04745,0.00198,0,101.69381,0.04830,1
"2021-04-01T06:30:00Z","2021-04-01T07:00:00Z",101.33154,101.32154,101.34153,0.00006,30.00000,0.04737,0.00136,0,101.64190,0.04821,1
"2021-04-01T07:00:00Z","2021-04-01T07:30:00Z",101.33120,101.32154,101.34153,0.00002,30.00000,0.04732,0.00089,0,101.64160,0.04817,1
"2021-04-01T07:30:00Z","2021-04-01T08:00:00Z",101.33420,101.32154,101.34153,0.00005,30.00000,0.04737,0.00135,0,101.64476,0.04821,1
"2021-04-01T08:00:00Z","2021-04-01T08:30:00Z",101.32254,101.32154,101.33154,0.00001,30.00000,0.04730,0.00056,0,101.63263,0.04815,1
"2021-04-01T08:30:00Z","2021-04-01T09:00:00Z",101.33320,101.33154,101.34153,0.00001,30.00000,0.04731,0.00069,0,101.64329,0.04815,1
"2021-04-01T09:00:00Z","2021-04-01T09:30:00Z",101.35820,101.34153,101.37154,0.00009,30.00000,0.04741,0.00168,0,101.66849,0.04825,1
"2021-04-01T09:30:00Z","2021-04-01T10:00:00Z",101.36687,101.36154,101.38153,0.00005,30.00000,0.04735,0.00124,0,101.67706,0.04820,1
"2021-04-01T10:00:00Z","2021-04-01T10:30:00Z",101.39920,101.37154,101.42154,0.00022,30.00000,0.04760,0.00270,0,101.70953,0.04844,1
"2021-04-01T10:30:00Z","2021-04-01T11:00:00Z",101.44187,101.42154,101.46154,0.00015,30.00000,0.04750,0.00222,0,101.75213,0.04834,1
"2021-04-01T11:00:00Z","2021-04-01T11:30:00Z",101.48621,101.47154,101.50154,0.00013,30.00000,0.04747,0.00208,0,101.79618,0.04831,1
"2021-04-01T11:30:00Z","2021-04-01T12:00:00Z",101.51221,101.50154,101.52154,0.00002,30.00000,0.04732,0.00082,0,101.82214,0.04816,1
"2021-04-01T12:00:00Z","2021-04-01T12:30:00Z",101.50921,101.50154,101.51154,0.00002,30.00000,0.04731,0.00079,0,101.81902,0.04816,1
"2021-04-01T12:30:00Z","2021-04-01T13:00:00Z",101.56754,101.51154,101.61154,0.00144,30.00000,0.04927,0.00693,0,101.87905,0.05010,1
"2021-04-01T13:00:00Z","2021-04-01T13:30:00Z",101.62521,101.61154,101.63154,0.00006,30.00000,0.04737,0.00140,0,101.93853,0.04823,1
"2021-04-01T13:30:00Z","2021-04-01T14:00:00Z",101.66087,101.62154,101.69154,0.00067,30.00000,0.04822,0.00472,0,101.97504,0.04907,1
"2021-04-01T14:00:00Z","2021-04-01T14:30:00Z",101.71387,101.69154,101.74154,0.00027,30.00000,0.04766,0.00298,0,102.02974,0.04853,1
"2021-04-01T14:30:00Z","2021-04-01T15:00:00Z",101.76621,101.75154,101.78154,0.00010,30.00000,0.04743,0.00184,0,102.08305,0.04830,1
"2021-04-01T15:00:00Z","2021-04-01T15:30:00Z",101.78187,101.77154,101.79154,0.00004,30.00000,0.04735,0.00122,0,102.09869,0.04822,1
"2021-04-01T15:30:00Z","2021-04-01T16:00:00Z",101.77287,101.76154,101.78154,0.00003,30.00000,0.04733,0.00104,0,102.08869,0.04820,1
"2021-04-01T16:00:00Z","2021-04-01T16:30:00Z",101.76188,101.74154,101.77154,0.00002,30.00000,0.04732,0.00089,0,102.07683,0.04818,1
"2021-04-01T16:30:00Z","2021-04-01T17:00:00Z",101.75854,101.73154,101.77154,0.00015,30.00000,0.04749,0.00220,0,102.07309,0.04835,1
"2021-04-01T17:00:00Z","2021-04-01T17:30:00Z",101.72554,101.71154,101.74154,0.00007,30.00000,0.04739,0.00156,0,102.03957,0.04824,1
"2021-04-01T17:30:00Z","2021-04-01T18:00:00Z",101.69821,101.68154,101.71154,0.00007,30.00000,0.04739,0.00154,0,102.01149,0.04824,1
