startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2018-07-01T00:00:00Z","2018-07-01T00:30:00Z",101.43419,101.42817,101.43820,0.00002,30.00000,0.01730,0.00091,0,101.75120,0.02276,1
"2018-07-01T00:30:00Z","2018-07-01T01:00:00Z",101.42249,101.40812,101.43820,0.00007,30.00000,0.01746,0.00150,0,101.73969,0.02289,1
"2018-07-01T01:00:00Z","2018-07-01T01:30:00Z",101.45624,101.43820,101.46828,0.00003,30.00000,0.01732,0.00101,0,101.77362,0.02279,1
"2018-07-01T01:30:00Z","2018-07-01T02:00:00Z",101.49067,101.46828,101.51841,0.00023,30.00000,0.01808,0.00279,0,101.80815,0.02339,1
"2018-07-01T02:00:00Z","2018-07-01T02:30:00Z",101.55384,101.51841,101.56854,0.00016,30.00000,0.01780,0.00229,0,101.87168,0.02318,1
"2018-07-01T02:30:00Z","2018-07-01T03:00:00Z",101.58492,101.56854,101.59862,0.00008,30.00000,0.01751,0.00163,0,101.90303,0.02296,1
"2018-07-01T03:00:00Z","2018-07-01T03:30:00Z",101.59026,101.58859,101.59862,0.00001,30.00000,0.01726,0.00069,0,101.90853,0.02277,1
"2018-07-01T03:30:00Z","2018-07-01T04:00:00Z",101.59461,101.58859,101.59862,0.00002,30.00000,0.01730,0.00091,0,101.91282,0.02280,1
"2018-07-01T04:00:00Z","2018-07-01T04:30:00Z",101.57589,101.56854,101.59862,0.00010,30.00000,0.01757,0.00179,0,101.89408,0.02301,1
"2018-07-01T04:30:00Z","2018-07-01T05:00:00Z",101.54147,101.51841,101.56854,0.00026,30.00000,0.01820,0.00297,0,101.85958,0.02349,1
"2018-07-01T05:00:00Z","2018-07-01T05:30:00Z",101.48733,101.46828,101.50838,0.00013,30.00000,0.01771,0.00211,0,101.80543,0.02312,1
"2018-07-01T05:30:00Z","2018-07-01T06:00:00Z",101.43419,101.40812,101.45825,0.00027,30.00000,0.01821,0.00299,0,101.75227,0.02350,1
