startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2019-06-01T00:00:00Z","2019-06-01T00:30:00Z",100.92529,100.89562,100.94562,0.00015,30.00000,0.01777,0.00222,0,101.23932,0.02164,1
"2019-06-01T00:30:00Z","2019-06-01T01:00:00Z",100.94462,100.93562,100.95562,0.00006,30.00000,0.01742,0.00139,0,101.25961,0.02138,1
"2019-06-01T01:00:00Z","2019-06-01T01:30:00Z",100.97863,100.95562,100.99563,0.00009,30.00000,0.01755,0.00174,0,101.29465,0.02151,1
"2019-06-01T01:30:00Z","2019-06-01T02:00:00Z",101.00930,100.99563,101.02564,0.00007,30.00000,0.01748,0.00155,0,101.32594,0.02147,1
"2019-06-01T02:00:00Z","2019-06-01T02:30:00Z",101.03931,101.02564,101.05564,0.00012,30.00000,0.01766,0.00201,0,101.35659,0.02163,1
"2019-06-01T02:30:00Z","2019-06-01T03:00:00Z",101.07631,101.06565,101.08564,0.00005,30.00000,0.01741,0.00135,0,101.39337,0.02142,1
"2019-06-01T03:00:00Z","2019-06-01T03:30:00Z",101.08265,101.07565,101.08564,0.00002,30.00000,0.01728,0.00085,0,101.39993,0.02132,1
"2019-06-01T03:30:00Z","2019-06-01T04:00:00Z",101.07098,101.06565,101.07565,0.00003,30.00000,0.01730,0.00093,0,101.38850,0.02134,1
"2019-06-01T04:00:00Z","2019-06-01T04:30:00Z",101.04631,101.03564,101.06565,0.00010,30.00000,0.01757,0.00179,0,101.36368,0.02155,1
"2019-06-01T04:30:00Z","2019-06-01T05:00:00Z",101.03331,101.02564,101.03564,0.00002,30.00000,0.01727,0.00079,0,101.35091,0.02132,1
"2019-06-01T05:00:00Z","2019-06-01T05:30:00Z",101.03231,101.02564,101.03564,0.00002,30.00000,0.01729,0.00088,0,101.35003,0.02134,1
"2019-06-01T05:30:00Z","2019-06-01T06:00:00Z",101.01997,101.00564,101.03564,0.00009,30.00000,0.01754,0.00171,0,101.33776,0.02154,1
"2019-06-01T06:00:00Z","2019-06-01T06:30:00Z",100.99930,100.99563,101.00564,0.00002,30.00000,0.01729,0.00090,0,101.31714,0.02134,1
"2019-06-01T06:30:00Z","2019-06-01T07:00:00Z",100.98496,100.96563,100.99563,0.00008,30.00000,0.01752,0.00166,0,101.30304,0.02153,1
"2019-06-01T07:00:00Z","2019-06-01T07:30:00Z",100.95963,100.95562,100.96563,0.00002,30.00000,0.01730,0.00091,0,101.27777,0.02135,1
"2019-06-01T07:30:00Z","2019-06-01T08:00:00Z",100.94495,100.93562,100.95562,0.00003,30.00000,0.01733,0.00106,0,101.26312,0.02138,1
"2019-06-01T08:00:00Z","2019-06-01T08:30:00Z",100.93829,100.93562,100.94562,0.00002,30.00000,0.01728,0.00082,0,101.25663,0.02134,1
"2019-06-01T08:30:00Z","2019-06-01T09:00:00Z",100.94162,100.93562,100.95562,0.00007,30.00000,0.01748,0.00156,0,101.26010,0.02151,1
"2019-06-01T09:00:00Z","2019-06-01T09:30:00Z",100.95229,100.94562,100.96563,0.00004,30.00000,0.01734,0.00111,0,101.27093,0.02140,1
"2019-06-01T09:30:00Z","2019-06-01T10:00:00Z",100.94795,100.94562,100.95562,0.00002,30.00000,0.01727,0.00079,0,101.26650,0.02134,1
"2019-06-01T10:00:00Z","2019-06-01T10:30:00Z",100.96496,100.95562,100.97563,0.00002,30.00000,0.01728,0.00082,0,101.28341,0.02135,1
"2019-06-01T10:30:00Z","2019-06-01T11:00:00Z",100.98396,100.97563,100.98563,0.00001,30.00000,0.01726,0.00069,0,101.30245,0.02133,1
"2019-06-01T11:00:00Z","2019-06-01T11:30:00Z",100.99597,100.98563,101.00564,0.00002,30.00000,0.01727,0.00076,0,101.31412,0.02133,1
"2019-06-01T11:30:00Z","2019-06-01T12:00:00Z",101.02730,101.00564,101.03564,0.00010,30.00000,0.01760,0.00186,0,101.34482,0.02159,1
"2019-06-01T12:00:00Z","2019-06-01T12:30:00Z",101.03797,101.02564,101.04564,0.00003,30.00000,0.01730,0.00092,0,101.35487,0.02133,1
"2019-06-01T12:30:00Z","2019-06-01T13:00:00Z",101.05264,101.04564,101.05564,0.00002,30.00000,0.01728,0.00085,0,101.36904,0.02130,1
"2019-06-01T13:00:00Z","2019-06-01T13:30:00Z",101.05631,101.04564,101.06565,0.00005,30.00000,0.01738,0.00126,0,101.37212,0.02137,1
"2019-06-01T13:30:00Z","2019-06-01T14:00:00Z",101.05964,101.05564,101.06565,0.00002,30.00000,0.01730,0.00091,0,101.37491,0.02128,1
"2019-06-01T14:00:00Z","2019-06-01T14:30:00Z",101.05564,101.05564,101.05564,0.00000,30.00000,0.01720,0.00000,0,101.37053,0.02119,1
"2019-06-01T14:30:00Z","2019-06-01T15:00:00Z",101.05164,101.03564,101.05564,0.00005,30.00000,0.01738,0.00123,0,101.36584,0.02131,1
"2019-06-01T15:00:00Z","2019-06-01T15:30:00Z",101.03998,101.03564,101.04564,0.00003,30.00000,0.01730,0.00092,0,101.35347,0.02123,1
"2019-06-01T15:30:00Z","2019-06-01T16:00:00Z",101.02297,101.01563,101.03564,0.00008,30.00000,0.01749,0.00159,0,101.33590,0.02138,1
"2019-06-01T16:00:00Z","2019-06-01T16:30:00Z",101.00463,100.99563,101.01563,0.00009,30.00000,0.01755,0.00175,0,101.31699,0.02141,1
"2019-06-01T16:30:00Z","2019-06-01T17:00:00Z",100.97930,100.96563,100.99563,0.00012,30.00000,0.01766,0.00200,0,101.29112,0.02149,1
"2019-06-01T17:00:00Z","2019-06-01T17:30:00Z",100.94696,100.93562,100.96563,0.00007,30.00000,0.01746,0.00150,0,101.25829,0.02131,1
"2019-06-01T17:30:00Z","2019-06-01T18:00:00Z",100.90662,100.88561,100.92562,0.00011,30.00000,0.01763,0.00194,0,101.21745,0.02144,1
"2019-06-01T18:00:00Z","2019-06-01T18:30:00Z",100.85094,100.81560,100.88561,0.00043,30.00000,0.01878,0.00377,0,101.16160,0.02240,1
"2019-06-01T18:30:00Z","2019-06-01T19:00:00Z",100.81893,100.80560,100.82560,0.00004,30.00000,0.01737,0.00121,0,101.12896,0.02120,1
"2019-06-01T19:00:00Z","2019-06-01T19:30:00Z",100.78960,100.76559,100.82560,0.00034,30.00000,0.01848,0.00338,0,101.09900,0.02211,1
"2019-06-01T19:30:00Z","2019-06-01T20:00:00Z",100.77192,100.75559,100.78560,0.00007,30.00000,0.01748,0.00155,0,101.08093,0.02126,1
"2019-06-01T20:00:00Z","2019-06-01T20:30:00Z",100.77793,100.76559,100.79560,0.00009,30.00000,0.01754,0.00171,0,101.08761,0.02134,1
"2019-06-01T20:30:00Z","2019-06-01T21:00:00Z",100.78426,100.76559,100.79560,0.00014,30.00000,0.01775,0.00218,0,101.09535,0.02155,1
"2019-06-01T21:00:00Z","2019-06-01T21:30:00Z",100.75926,100.74559,100.76559,0.00003,30.00000,0.01732,0.00101,0,101.07053,0.02120,1
"2019-06-01T21:30:00Z","2019-06-01T22:00:00Z",100.78026,100.75559,100.79560,0.00015,30.00000,0.01777,0.00224,0,101.09195,0.02157,1
"2019-06-01T22:00:00Z","2019-06-01T22:30:00Z",100.77926,100.76559,100.78560,0.00003,30.00000,0.01732,0.00102,0,101.09077,0.02119,1
"2019-06-01T22:30:00Z","2019-06-01T23:00:00Z",100.77793,100.76559,100.78560,0.00003,30.00000,0.01732,0.00104,0,101.08943,0.02120,1
"2019-06-01T23:00:00Z","2019-06-01T23:30:00Z",100.76026,100.74559,100.77559,0.00009,30.00000,0.01756,0.00178,0,101.07187,0.02140,1
"2019-06-01T23:30:00Z","2019-06-02T00:00:00Z",100.78126,100.75559,100.80560,0.00025,30.00000,0.01815,0.00290,0,101.09333,0.02191,1
"2019-06-02T00:00:00Z","2019-06-02T00:30:00Z",100.80060,100.78560,100.80560,0.00004,30.00000,0.01735,0.00115,0,101.11357,0.02127,1
"2019-06-02T00:30:00Z","2019-06-02T01:00:00Z",100.82593,100.80560,100.84560,0.00016,30.00000,0.01782,0.00232,0,101.13963,0.02167,1
"2019-06-02T01:00:00Z","2019-06-02T01:30:00Z",100.84794,100.83560,100.85561,0.00005,30.00000,0.01738,0.00124,0,101.16211,0.02133,1
"2019-06-02T01:30:00Z","2019-06-02T02:00:00Z",100.88061,100.85561,100.90562,0.00014,30.00000,0.01775,0.00218,0,101.19519,0.02164,1
"2019-06-02T02:00:00Z","2019-06-02T02:30:00Z",100.92129,100.90562,100.93562,0.00005,30.00000,0.01740,0.00133,0,101.23639,0.02137,1
"2019-06-02T02:30:00Z","2019-06-02T03:00:00Z",100.94996,100.93562,100.96563,0.00014,30.00000,0.01772,0.00213,0,101.26542,0.02164,1
"2019-06-02T03:00:00Z","2019-06-02T03:30:00Z",100.96196,100.95562,100.97563,0.00004,30.00000,0.01735,0.00112,0,101.27751,0.02134,1
"2019-06-02T03:30:00Z","2019-06-02T04:00:00Z",100.95762,100.95562,100.96563,0.00002,30.00000,0.01726,0.00074,0,101.27345,0.02128,1
"2019-06-02T04:00:00Z","2019-06-02T04:30:00Z",100.96329,100.95562,100.96563,0.00002,30.00000,0.01727,0.00079,0,101.27916,0.02129,1
"2019-06-02T04:30:00Z","2019-06-02T05:00:00Z",100.94295,100.92562,100.95562,0.00005,30.00000,0.01738,0.00126,0,101.25881,0.02138,1
"2019-06-02T05:00:00Z","2019-06-02T05:30:00Z",100.92229,100.91562,100.92562,0.00002,30.00000,0.01729,0.00088,0,101.23813,0.02130,1
"2019-06-02T05:30:00Z","2019-06-02T06:00:00Z",100.91329,100.90562,100.92562,0.00007,30.00000,0.01746,0.00149,0,101.22934,0.02144,1
"2019-06-02T06:00:00Z","2019-06-02T06:30:00Z",100.89728,100.88561,100.90562,0.00006,30.00000,0.01741,0.00136,0,101.21360,0.02141,1
"2019-06-02T06:30:00Z","2019-06-02T07:00:00Z",100.86561,100.84560,100.88561,0.00014,30.00000,0.01773,0.00214,0,101.18216,0.02167,1
"2019-06-02T07:00:00Z","2019-06-02T07:30:00Z",100.83560,100.83560,100.83560,0.00000,30.00000,0.01720,0.00000,0,101.15241,0.02125,1
"2019-06-02T07:30:00Z","2019-06-02T08:00:00Z",100.82493,100.81560,100.83560,0.00006,30.00000,0.01744,0.00143,0,101.14197,0.02145,1
"2019-06-02T08:00:00Z","2019-06-02T08:30:00Z",100.81126,100.80560,100.81560,0.00003,30.00000,0.01730,0.00092,0,101.12853,0.02134,1
"2019-06-02T08:30:00Z","2019-06-02T09:00:00Z",100.81860,100.80560,100.82560,0.00007,30.00000,0.01747,0.00153,0,101.13616,0.02148,1
"2019-06-02T09:00:00Z","2019-06-02T09:30:00Z",100.83393,100.82560,100.84560,0.00005,30.00000,0.01739,0.00128,0,101.15176,0.02142,1
"2019-06-02T09:30:00Z","2019-06-02T10:00:00Z",100.83827,100.82560,100.85561,0.00008,30.00000,0.01749,0.00159,0,101.15640,0.02151,1
"2019-06-02T10:00:00Z","2019-06-02T10:30:00Z",100.86861,100.85561,100.87561,0.00007,30.00000,0.01747,0.00153,0,101.18689,0.02150,1
"2019-06-02T10:30:00Z","2019-06-02T11:00:00Z",100.89061,100.87561,100.89562,0.00004,30.00000,0.01735,0.00115,0,101.20896,0.02141,1
"2019-06-02T11:00:00Z","2019-06-02T11:30:00Z",100.90228,100.89562,100.91562,0.00006,30.00000,0.01745,0.00146,0,101.22054,0.02148,1
"2019-06-02T11:30:00Z","2019-06-02T12:00:00Z",100.92795,100.91562,100.94562,0.00008,30.00000,0.01751,0.00164,0,101.24580,0.02152,1
"2019-06-02T12:00:00Z","2019-06-02T12:30:00Z",100.95229,100.94562,100.96563,0.00005,30.00000,0.01740,0.00130,0,101.26890,0.02140,1
"2019-06-02T12:30:00Z","2019-06-02T13:00:00Z",100.97363,100.96563,100.98563,0.00006,30.00000,0.01745,0.00147,0,101.28906,0.02142,1
"2019-06-02T13:00:00Z","2019-06-02T13:30:00Z",100.99196,100.98563,101.00564,0.00006,30.00000,0.01743,0.00140,0,101.30676,0.02138,1
"2019-06-02T13:30:00Z","2019-06-02T14:00:00Z",100.98063,100.97563,100.98563,0.00003,30.00000,0.01730,0.00093,0,101.29472,0.02126,1
